ts,device_id,device_type,pkt_sec,bytes_sec,dest_count,avg_payload,protocol,patch_status,maintenance_days,is_anomaly
2025-09-02T11:03:33.201646,heart_rate_sensor_02,heart_rate_sensor,470.55,6128.43,6,766.92,unknown,patched,63,False
2025-09-02T11:03:33.198732,glucose_monitor_01,glucose_monitor,71.23,9111.82,8,91.24,unknown,unpatched,303,False
2025-09-02T11:03:33.200746,insulin_pump_01,insulin_pump,431.29,2010.0,8,119.37,unknown,patched,240,False
2025-09-02T11:03:33.202919,blood_pressure_monitor_01,blood_pressure_monitor,451.91,755.02,4,115.06,unknown,patched,117,False
2025-09-02T11:03:36.317102,pacemaker_01,pacemaker,50.49,7759.72,18,55.18,unknown,patched,247,False
2025-09-02T11:03:36.320621,blood_pressure_monitor_01,blood_pressure_monitor,410.28,8806.31,4,339.12,unknown,patched,168,False
2025-09-02T11:03:36.331931,glucose_monitor_01,glucose_monitor,231.24,6317.89,2,633.06,unknown,patched,86,False
2025-09-02T11:03:36.329849,heart_rate_sensor_02,heart_rate_sensor,354.23,2957.21,1,1007.23,unknown,patched,362,False
2025-09-02T11:03:36.334914,insulin_pump_01,insulin_pump,57.76,9521.98,10,1011.38,unknown,unpatched,335,False
2025-09-02T11:03:39.187947,pacemaker_01,pacemaker,274.66,7208.28,5,776.48,unknown,patched,132,False
2025-09-02T11:03:39.192825,blood_pressure_monitor_01,blood_pressure_monitor,192.53,1120.42,16,734.65,unknown,unpatched,231,False
2025-09-02T11:03:39.194838,insulin_pump_01,insulin_pump,359.15,1657.19,11,103.08,unknown,patched,269,False
2025-09-02T11:03:39.199613,heart_rate_sensor_02,heart_rate_sensor,228.35,8812.74,14,973.25,unknown,unpatched,215,False
2025-09-02T11:03:39.235149,glucose_monitor_01,glucose_monitor,371.55,3760.32,11,377.72,unknown,patched,215,False
2025-09-02T11:03:42.195112,pacemaker_01,pacemaker,252.5,503.8,8,367.24,unknown,patched,64,False
2025-09-02T11:03:42.199022,blood_pressure_monitor_01,blood_pressure_monitor,292.59,3273.38,6,539.98,unknown,unpatched,327,False
2025-09-02T11:03:42.201945,glucose_monitor_01,glucose_monitor,347.29,4965.52,7,232.57,unknown,patched,247,False
2025-09-02T11:03:42.203549,heart_rate_sensor_02,heart_rate_sensor,327.61,9175.54,11,467.14,unknown,patched,355,False
2025-09-02T11:03:42.204577,insulin_pump_01,insulin_pump,186.64,2505.66,2,93.29,unknown,patched,68,False
2025-09-02T11:03:44.329834,pacemaker_01,pacemaker,113.7,1798.37,7,0.72,unknown,patched,357,False
2025-09-02T11:03:44.331225,blood_pressure_monitor_01,blood_pressure_monitor,476.42,945.92,7,983.46,unknown,patched,134,False
2025-09-02T11:03:44.334611,glucose_monitor_01,glucose_monitor,302.36,1541.1,6,706.36,unknown,patched,274,False
2025-09-02T11:03:44.333790,heart_rate_sensor_02,heart_rate_sensor,470.33,8823.62,5,550.62,unknown,patched,280,False
2025-09-02T11:03:44.336422,insulin_pump_01,insulin_pump,200.56,9932.7,8,209.5,unknown,unpatched,85,False
2025-09-02T11:03:47.321606,pacemaker_01,pacemaker,373.04,2396.11,12,287.73,unknown,unpatched,303,False
2025-09-02T11:03:47.326694,insulin_pump_01,insulin_pump,263.33,9677.21,8,670.01,unknown,patched,98,False
2025-09-02T11:03:47.324240,glucose_monitor_01,glucose_monitor,92.41,3607.67,18,360.73,unknown,patched,148,False
2025-09-02T11:03:47.327705,heart_rate_sensor_02,heart_rate_sensor,477.47,878.46,10,69.78,unknown,unpatched,64,False
2025-09-02T11:03:47.349868,blood_pressure_monitor_01,blood_pressure_monitor,73.86,1861.97,15,715.78,unknown,patched,152,False
2025-09-02T11:03:49.207390,pacemaker_01,pacemaker,155.44,1170.66,8,32.83,unknown,patched,309,False
2025-09-02T11:03:49.208905,heart_rate_sensor_02,heart_rate_sensor,327.45,8657.8,13,640.96,unknown,patched,225,False
2025-09-02T11:03:49.212892,glucose_monitor_01,glucose_monitor,118.53,5913.59,19,20.93,unknown,patched,44,False
2025-09-02T11:03:49.212175,insulin_pump_01,insulin_pump,487.01,2717.91,17,148.81,unknown,patched,99,False
2025-09-02T11:03:49.214073,blood_pressure_monitor_01,blood_pressure_monitor,233.8,3445.32,6,652.5,unknown,patched,164,False
2025-09-02T11:03:50.342744,glucose_monitor_01,glucose_monitor,490.3,8796.65,2,491.65,unknown,patched,75,False
2025-09-02T11:03:50.339824,insulin_pump_01,insulin_pump,298.46,2000.42,3,553.4,unknown,unpatched,243,False
2025-09-02T11:03:50.338511,pacemaker_01,pacemaker,286.56,9120.61,1,551.97,unknown,patched,283,False
2025-09-02T11:03:50.344669,heart_rate_sensor_02,heart_rate_sensor,10.47,4415.4,9,187.3,unknown,patched,86,False
2025-09-02T11:03:50.347015,blood_pressure_monitor_01,blood_pressure_monitor,246.98,5973.36,6,132.43,unknown,unpatched,77,False
2025-09-02T11:03:53.328201,pacemaker_01,pacemaker,221.77,5587.37,5,273.24,unknown,patched,24,False
2025-09-02T11:03:53.334580,blood_pressure_monitor_01,blood_pressure_monitor,4.18,9356.66,15,405.6,unknown,patched,341,False
2025-09-02T11:03:53.331256,glucose_monitor_01,glucose_monitor,116.85,7978.96,17,1005.34,unknown,patched,199,False
2025-09-02T11:03:53.332040,insulin_pump_01,insulin_pump,62.63,3626.14,10,967.01,unknown,patched,82,False
2025-09-02T11:03:53.336377,heart_rate_sensor_02,heart_rate_sensor,377.31,7990.79,3,643.9,unknown,patched,91,False
2025-09-02T11:03:56.324991,pacemaker_01,pacemaker,298.37,5980.32,0,243.56,unknown,unpatched,245,False
2025-09-02T11:03:56.327634,heart_rate_sensor_02,heart_rate_sensor,416.1,2862.11,10,331.25,unknown,patched,208,False
2025-09-02T11:03:56.329638,glucose_monitor_01,glucose_monitor,199.26,5888.86,0,928.37,unknown,patched,7,False
2025-09-02T11:03:56.328422,insulin_pump_01,insulin_pump,257.03,9718.36,13,169.5,unknown,patched,179,False
2025-09-02T11:03:56.330427,blood_pressure_monitor_01,blood_pressure_monitor,113.02,7524.83,6,1009.3,unknown,patched,2,False
2025-09-02T11:03:59.329143,pacemaker_01,pacemaker,387.48,8753.72,8,185.7,unknown,unpatched,120,False
2025-09-02T11:03:59.326403,heart_rate_sensor_02,heart_rate_sensor,28.73,7558.9,8,650.26,unknown,patched,14,False
2025-09-02T11:03:59.334403,glucose_monitor_01,glucose_monitor,386.43,9916.52,10,715.08,unknown,patched,191,False
2025-09-02T11:03:59.332026,blood_pressure_monitor_01,blood_pressure_monitor,424.15,3564.93,5,272.3,unknown,patched,354,False
2025-09-02T11:03:59.333212,insulin_pump_01,insulin_pump,58.85,4184.43,13,708.17,unknown,patched,158,False
2025-09-02T11:04:02.344340,heart_rate_sensor_02,heart_rate_sensor,294.27,4504.46,10,856.06,unknown,patched,97,False
2025-09-02T11:04:02.342597,pacemaker_01,pacemaker,386.09,1502.89,13,111.71,unknown,patched,56,False
2025-09-02T11:04:02.348131,blood_pressure_monitor_01,blood_pressure_monitor,289.57,7792.12,3,912.63,unknown,patched,346,False
2025-09-02T11:04:02.345990,insulin_pump_01,insulin_pump,482.7,9394.62,17,74.01,unknown,patched,248,False
2025-09-02T11:04:02.350015,glucose_monitor_01,glucose_monitor,369.72,6039.73,15,544.53,unknown,unpatched,63,False
2025-09-02T11:04:05.334267,pacemaker_01,pacemaker,173.34,3909.63,11,492.42,unknown,patched,46,False
2025-09-02T11:04:05.337571,glucose_monitor_01,glucose_monitor,241.82,8995.98,10,772.03,unknown,unpatched,292,False
2025-09-02T11:04:05.339644,insulin_pump_01,insulin_pump,160.25,574.17,19,460.15,unknown,unpatched,200,False
2025-09-02T11:04:05.340303,blood_pressure_monitor_01,blood_pressure_monitor,57.32,7452.82,19,859.9,unknown,unpatched,152,False
2025-09-02T11:04:05.338799,heart_rate_sensor_02,heart_rate_sensor,449.96,3586.25,16,965.31,unknown,unpatched,277,False
2025-09-02T11:04:08.333040,blood_pressure_monitor_01,blood_pressure_monitor,491.43,7518.62,5,463.69,unknown,patched,148,False
2025-09-02T11:04:08.330459,pacemaker_01,pacemaker,404.2,3028.78,14,60.99,unknown,patched,243,False
2025-09-02T11:04:08.335273,glucose_monitor_01,glucose_monitor,43.11,9113.46,19,652.97,unknown,patched,138,False
2025-09-02T11:04:08.334628,insulin_pump_01,insulin_pump,401.41,5987.39,7,355.85,unknown,patched,319,False
2025-09-02T11:04:08.337060,heart_rate_sensor_02,heart_rate_sensor,144.54,6610.56,17,895.05,unknown,patched,9,False
2025-09-02T11:04:11.327970,pacemaker_01,pacemaker,159.29,2730.66,3,491.74,unknown,patched,120,False
2025-09-02T11:04:11.332231,insulin_pump_01,insulin_pump,118.51,7517.57,6,395.75,unknown,unpatched,22,False
2025-09-02T11:04:11.333361,glucose_monitor_01,glucose_monitor,457.44,8659.9,14,491.84,unknown,unpatched,264,False
2025-09-02T11:04:11.330883,blood_pressure_monitor_01,blood_pressure_monitor,97.43,7903.14,6,867.9,unknown,patched,338,False
2025-09-02T11:04:11.334360,heart_rate_sensor_02,heart_rate_sensor,92.74,4659.26,4,540.3,unknown,unpatched,79,False
2025-09-02T11:04:14.322554,blood_pressure_monitor_01,blood_pressure_monitor,12.95,9330.68,5,580.23,unknown,unpatched,285,False
2025-09-02T11:04:14.324621,pacemaker_01,pacemaker,335.16,75.66,1,169.34,unknown,patched,250,False
2025-09-02T11:04:14.329458,insulin_pump_01,insulin_pump,61.59,7375.09,19,400.12,unknown,patched,303,False
2025-09-02T11:04:14.326204,heart_rate_sensor_02,heart_rate_sensor,148.44,5889.78,9,536.65,unknown,unpatched,298,False
2025-09-02T11:04:14.327711,glucose_monitor_01,glucose_monitor,93.2,9228.13,16,417.53,unknown,patched,275,False
2025-09-02T11:04:17.334523,pacemaker_01,pacemaker,454.63,9717.05,6,72.73,unknown,unpatched,14,False
2025-09-02T11:04:17.338021,glucose_monitor_01,glucose_monitor,147.46,5536.5,2,280.09,unknown,patched,337,False
2025-09-02T11:04:17.341039,insulin_pump_01,insulin_pump,159.25,2220.56,18,644.4,unknown,patched,230,False
2025-09-02T11:04:17.338803,blood_pressure_monitor_01,blood_pressure_monitor,187.82,7951.89,13,830.69,unknown,unpatched,148,False
2025-09-02T11:04:17.340227,heart_rate_sensor_02,heart_rate_sensor,218.68,9547.44,1,262.84,unknown,patched,116,False
2025-09-02T11:04:20.331770,pacemaker_01,pacemaker,403.19,7124.21,14,901.43,unknown,patched,122,False
2025-09-02T11:04:20.334624,blood_pressure_monitor_01,blood_pressure_monitor,462.63,341.33,8,601.04,unknown,patched,71,False
2025-09-02T11:04:20.335936,glucose_monitor_01,glucose_monitor,448.33,774.85,5,966.65,unknown,unpatched,107,False
2025-09-02T11:04:20.336715,heart_rate_sensor_02,heart_rate_sensor,285.06,6705.1,5,1008.05,unknown,patched,129,False
2025-09-02T11:04:20.338404,insulin_pump_01,insulin_pump,106.55,5779.63,18,948.08,unknown,patched,172,False
2025-09-02T11:04:23.336535,blood_pressure_monitor_01,blood_pressure_monitor,64.44,6295.5,0,21.86,unknown,patched,249,False
2025-09-02T11:04:23.338518,pacemaker_01,pacemaker,298.89,252.22,4,44.85,unknown,patched,222,False
2025-09-02T11:04:23.341940,glucose_monitor_01,glucose_monitor,69.13,8984.94,7,276.9,unknown,patched,314,False
2025-09-02T11:04:23.340357,heart_rate_sensor_02,heart_rate_sensor,47.67,4843.33,6,244.43,unknown,unpatched,1,False
2025-09-02T11:04:23.341282,insulin_pump_01,insulin_pump,412.18,569.99,18,520.58,unknown,patched,362,False
2025-09-02T11:04:26.323790,pacemaker_01,pacemaker,265.24,5327.18,2,676.35,unknown,patched,53,False
2025-09-02T11:04:26.325437,heart_rate_sensor_02,heart_rate_sensor,270.81,2579.95,15,642.9,unknown,patched,42,False
2025-09-02T11:04:26.327429,blood_pressure_monitor_01,blood_pressure_monitor,161.66,6651.33,13,524.33,unknown,patched,60,False
2025-09-02T11:04:26.328193,insulin_pump_01,insulin_pump,135.49,8246.19,5,533.6,unknown,patched,331,False
2025-09-02T11:04:26.329824,glucose_monitor_01,glucose_monitor,324.24,5449.33,15,19.27,unknown,unpatched,225,False
2025-09-02T11:04:29.329641,pacemaker_01,pacemaker,327.59,1278.78,9,359.94,unknown,patched,232,False
2025-09-02T11:04:29.334466,glucose_monitor_01,glucose_monitor,291.01,8185.96,18,931.56,unknown,patched,131,False
2025-09-02T11:04:29.332377,blood_pressure_monitor_01,blood_pressure_monitor,434.26,8317.7,19,605.17,unknown,unpatched,237,False
2025-09-02T11:04:29.335270,heart_rate_sensor_02,heart_rate_sensor,487.56,8301.41,18,326.15,unknown,patched,361,False
2025-09-02T11:04:29.336832,insulin_pump_01,insulin_pump,249.93,3536.38,1,579.37,unknown,patched,168,False
2025-09-02T11:04:32.324130,pacemaker_01,pacemaker,434.97,5184.99,13,827.68,unknown,patched,79,False
2025-09-02T11:04:32.327856,blood_pressure_monitor_01,blood_pressure_monitor,248.25,7063.71,5,123.95,unknown,patched,98,False
2025-09-02T11:04:32.329896,glucose_monitor_01,glucose_monitor,326.57,6098.08,6,44.87,unknown,patched,85,False
2025-09-02T11:04:32.329092,insulin_pump_01,insulin_pump,170.51,3519.0,18,563.97,unknown,unpatched,240,False
2025-09-02T11:04:32.331116,heart_rate_sensor_02,heart_rate_sensor,318.59,1851.09,12,825.28,unknown,patched,277,False
2025-09-02T11:04:35.321034,pacemaker_01,pacemaker,288.64,7466.42,11,979.44,unknown,patched,74,False
2025-09-02T11:04:35.324235,blood_pressure_monitor_01,blood_pressure_monitor,77.69,1378.52,17,241.03,unknown,patched,259,False
2025-09-02T11:04:35.327701,insulin_pump_01,insulin_pump,197.16,7246.02,19,274.63,unknown,patched,355,False
2025-09-02T11:04:35.325027,heart_rate_sensor_02,heart_rate_sensor,82.5,1827.27,12,455.57,unknown,patched,57,False
2025-09-02T11:04:35.326605,glucose_monitor_01,glucose_monitor,108.33,714.11,3,328.7,unknown,patched,66,False
2025-09-02T11:04:38.327243,pacemaker_01,pacemaker,365.75,7630.2,13,450.26,unknown,unpatched,228,False
2025-09-02T11:04:38.330801,insulin_pump_01,insulin_pump,378.88,6048.48,15,312.46,unknown,unpatched,361,False
2025-09-02T11:04:38.332903,glucose_monitor_01,glucose_monitor,60.34,7064.79,6,858.52,unknown,patched,84,False
2025-09-02T11:04:38.336524,blood_pressure_monitor_01,blood_pressure_monitor,119.6,607.87,11,845.9,unknown,patched,231,False
2025-09-02T11:04:38.335387,heart_rate_sensor_02,heart_rate_sensor,32.79,6908.9,13,877.23,unknown,patched,195,False
2025-09-02T11:04:41.402437,pacemaker_01,pacemaker,207.68,2767.61,0,279.99,unknown,patched,119,False
2025-09-02T11:04:41.405738,blood_pressure_monitor_01,blood_pressure_monitor,128.8,9508.3,17,215.17,unknown,patched,162,False
2025-09-02T11:04:41.407216,heart_rate_sensor_02,heart_rate_sensor,248.17,7312.76,18,917.29,unknown,patched,227,False
2025-09-02T11:04:41.409872,insulin_pump_01,insulin_pump,303.27,6327.5,4,618.66,unknown,unpatched,116,False
2025-09-02T11:04:41.408807,glucose_monitor_01,glucose_monitor,363.82,8385.51,19,187.77,unknown,patched,191,False
2025-09-02T11:04:44.334561,pacemaker_01,pacemaker,304.92,4177.54,4,131.04,unknown,patched,305,False
2025-09-02T11:04:44.337170,blood_pressure_monitor_01,blood_pressure_monitor,306.0,1534.27,14,967.09,unknown,unpatched,188,False
2025-09-02T11:04:44.341109,glucose_monitor_01,glucose_monitor,238.09,2949.83,19,484.57,unknown,patched,258,False
2025-09-02T11:04:44.340396,insulin_pump_01,insulin_pump,330.88,9778.23,8,9.29,unknown,patched,39,False
2025-09-02T11:04:44.343610,heart_rate_sensor_02,heart_rate_sensor,188.92,4077.69,17,493.29,unknown,patched,47,False
2025-09-02T11:04:47.330013,pacemaker_01,pacemaker,434.93,5244.54,9,141.67,unknown,patched,309,False
2025-09-02T11:04:47.332988,blood_pressure_monitor_01,blood_pressure_monitor,468.6,8051.96,19,456.38,unknown,patched,232,False
2025-09-02T11:04:47.335939,glucose_monitor_01,glucose_monitor,492.76,2052.5,8,1015.46,unknown,patched,333,False
2025-09-02T11:04:47.334962,insulin_pump_01,insulin_pump,217.56,7092.0,12,263.41,unknown,patched,178,False
2025-09-02T11:04:47.337304,heart_rate_sensor_02,heart_rate_sensor,267.9,6978.94,13,780.01,unknown,patched,41,False
2025-09-02T11:04:49.192638,pacemaker_01,pacemaker,267.79,2331.34,4,456.58,unknown,patched,307,False
2025-09-02T11:04:49.201736,heart_rate_sensor_02,heart_rate_sensor,246.68,7237.88,18,456.92,unknown,patched,285,False
2025-09-02T11:04:49.202779,insulin_pump_01,insulin_pump,27.5,1923.44,19,387.49,unknown,patched,267,False
2025-09-02T11:04:49.200402,blood_pressure_monitor_01,blood_pressure_monitor,474.24,2478.22,19,488.74,unknown,patched,59,False
2025-09-02T11:04:49.203690,glucose_monitor_01,glucose_monitor,34.62,9291.57,2,480.89,unknown,patched,340,False
2025-09-02T11:04:50.329128,insulin_pump_01,insulin_pump,101.9,9286.9,0,184.16,unknown,patched,174,False
2025-09-02T11:04:50.329781,pacemaker_01,pacemaker,239.29,7364.79,7,988.89,unknown,unpatched,232,False
2025-09-02T11:04:50.327870,heart_rate_sensor_02,heart_rate_sensor,241.71,8506.03,6,505.24,unknown,patched,99,False
2025-09-02T11:04:50.334259,blood_pressure_monitor_01,blood_pressure_monitor,493.35,3937.38,5,836.79,unknown,unpatched,14,False
2025-09-02T11:04:50.332426,glucose_monitor_01,glucose_monitor,55.19,7029.02,4,309.4,unknown,patched,256,False
2025-09-02T11:04:53.326923,pacemaker_01,pacemaker,93.17,9591.1,15,536.1,unknown,patched,282,False
2025-09-02T11:04:53.331133,heart_rate_sensor_02,heart_rate_sensor,369.63,2003.96,0,805.44,unknown,unpatched,328,False
2025-09-02T11:04:53.331913,insulin_pump_01,insulin_pump,229.15,2802.92,16,351.82,unknown,patched,322,False
2025-09-02T11:04:53.330306,glucose_monitor_01,glucose_monitor,269.29,9286.12,12,618.03,unknown,patched,282,False
2025-09-02T11:04:53.333235,blood_pressure_monitor_01,blood_pressure_monitor,404.0,7602.04,16,804.64,unknown,patched,91,False
2025-09-02T11:04:56.335821,pacemaker_01,pacemaker,428.89,1926.32,5,536.54,unknown,patched,322,False
2025-09-02T11:04:56.338962,glucose_monitor_01,glucose_monitor,107.06,276.99,16,448.99,unknown,patched,300,False
2025-09-02T11:04:56.340573,blood_pressure_monitor_01,blood_pressure_monitor,43.12,1302.74,15,20.14,unknown,patched,114,False
2025-09-02T11:04:56.339961,insulin_pump_01,insulin_pump,440.06,5816.37,2,444.2,unknown,patched,14,False
2025-09-02T11:04:56.341881,heart_rate_sensor_02,heart_rate_sensor,343.52,5292.14,9,804.34,unknown,unpatched,355,False
2025-09-02T11:04:59.323674,pacemaker_01,pacemaker,436.51,8907.54,8,443.49,unknown,patched,43,False
2025-09-02T11:04:59.326520,glucose_monitor_01,glucose_monitor,201.63,8377.25,17,32.42,unknown,patched,101,False
2025-09-02T11:04:59.328311,insulin_pump_01,insulin_pump,213.45,7565.86,6,44.53,unknown,unpatched,166,False
2025-09-02T11:04:59.327354,heart_rate_sensor_02,heart_rate_sensor,271.22,4385.55,9,587.5,unknown,unpatched,314,False
2025-09-02T11:04:59.329716,blood_pressure_monitor_01,blood_pressure_monitor,181.94,6041.93,13,737.34,unknown,patched,106,False
2025-09-02T11:05:02.329846,heart_rate_sensor_02,heart_rate_sensor,155.21,5493.1,7,27.83,unknown,patched,52,False
2025-09-02T11:05:02.332148,insulin_pump_01,insulin_pump,432.56,3103.48,18,956.02,unknown,patched,124,False
2025-09-02T11:05:02.333114,blood_pressure_monitor_01,blood_pressure_monitor,430.16,3911.76,5,317.94,unknown,patched,343,False
2025-09-02T11:05:02.326667,pacemaker_01,pacemaker,289.97,3726.4,1,330.63,unknown,patched,237,False
2025-09-02T11:05:02.335206,glucose_monitor_01,glucose_monitor,50.05,9867.96,1,391.23,unknown,patched,352,False
2025-09-02T11:05:05.319282,pacemaker_01,pacemaker,177.2,9348.62,0,871.71,unknown,unpatched,196,False
2025-09-02T11:05:05.323325,glucose_monitor_01,glucose_monitor,253.81,7089.77,15,399.79,unknown,patched,5,False
2025-09-02T11:05:05.322147,insulin_pump_01,insulin_pump,27.91,8703.49,19,564.57,unknown,patched,5,False
2025-09-02T11:05:05.325272,blood_pressure_monitor_01,blood_pressure_monitor,439.41,7009.91,1,558.59,unknown,patched,3,False
2025-09-02T11:05:05.324480,heart_rate_sensor_02,heart_rate_sensor,144.27,9362.0,14,149.17,unknown,patched,157,False
2025-09-02T11:05:08.321371,pacemaker_01,pacemaker,478.07,1282.55,5,479.15,unknown,unpatched,190,False
2025-09-02T11:05:08.325218,insulin_pump_01,insulin_pump,260.12,7138.79,19,761.16,unknown,patched,316,False
2025-09-02T11:05:08.327632,heart_rate_sensor_02,heart_rate_sensor,383.58,5513.72,17,869.12,unknown,patched,347,False
2025-09-02T11:05:08.329882,glucose_monitor_01,glucose_monitor,475.25,4596.25,7,798.81,unknown,patched,209,False
2025-09-02T11:05:08.331342,blood_pressure_monitor_01,blood_pressure_monitor,95.59,7771.32,14,859.47,unknown,patched,108,False
2025-09-02T11:05:11.329226,pacemaker_01,pacemaker,80.82,5044.56,10,620.72,unknown,unpatched,82,False
2025-09-02T11:05:11.332222,blood_pressure_monitor_01,blood_pressure_monitor,105.57,7674.3,8,701.35,unknown,unpatched,341,False
2025-09-02T11:05:11.335014,insulin_pump_01,insulin_pump,46.43,5555.55,5,1022.66,unknown,patched,327,False
2025-09-02T11:05:11.335811,heart_rate_sensor_02,heart_rate_sensor,255.46,8286.79,11,908.21,unknown,patched,289,False
2025-09-02T11:05:11.333609,glucose_monitor_01,glucose_monitor,245.65,5634.31,7,68.98,unknown,patched,334,False
2025-09-02T11:05:14.324258,heart_rate_sensor_02,heart_rate_sensor,70.58,7519.6,7,499.92,unknown,patched,343,False
2025-09-02T11:05:14.322741,pacemaker_01,pacemaker,324.11,6276.7,3,182.32,unknown,patched,185,False
2025-09-02T11:05:14.327347,blood_pressure_monitor_01,blood_pressure_monitor,81.59,6544.29,19,87.58,unknown,patched,363,False
2025-09-02T11:05:14.326571,insulin_pump_01,insulin_pump,440.33,1726.22,6,0.79,unknown,patched,60,False
2025-09-02T11:05:14.327954,glucose_monitor_01,glucose_monitor,23.22,1013.89,3,666.2,unknown,unpatched,327,False
2025-09-02T11:05:17.334271,pacemaker_01,pacemaker,309.62,1542.79,6,11.26,unknown,unpatched,123,False
2025-09-02T11:05:17.337310,insulin_pump_01,insulin_pump,303.65,899.93,4,683.69,unknown,unpatched,146,False
2025-09-02T11:05:17.338714,glucose_monitor_01,glucose_monitor,308.42,1920.32,19,616.87,unknown,patched,150,False
2025-09-02T11:05:17.340603,heart_rate_sensor_02,heart_rate_sensor,401.87,2834.04,3,0.41,unknown,unpatched,49,False
2025-09-02T11:05:17.338101,blood_pressure_monitor_01,blood_pressure_monitor,431.41,3367.73,6,72.88,unknown,patched,293,False
2025-09-02T11:05:20.324452,blood_pressure_monitor_01,blood_pressure_monitor,324.57,8350.09,0,446.98,unknown,unpatched,212,False
2025-09-02T11:05:20.322677,pacemaker_01,pacemaker,445.95,4295.49,9,990.86,unknown,patched,219,False
2025-09-02T11:05:20.328334,insulin_pump_01,insulin_pump,56.31,8263.26,11,975.63,unknown,unpatched,39,False
2025-09-02T11:05:20.326670,heart_rate_sensor_02,heart_rate_sensor,382.57,9981.28,17,804.75,unknown,patched,267,False
2025-09-02T11:05:20.327649,glucose_monitor_01,glucose_monitor,102.14,8006.85,13,459.96,unknown,patched,203,False
2025-09-02T11:05:23.320632,pacemaker_01,pacemaker,483.65,1743.8,15,113.9,unknown,patched,255,False
2025-09-02T11:05:23.324783,glucose_monitor_01,glucose_monitor,462.86,4863.09,15,53.05,unknown,patched,96,False
2025-09-02T11:05:23.324057,heart_rate_sensor_02,heart_rate_sensor,70.69,7458.08,16,809.02,unknown,patched,218,False
2025-09-02T11:05:23.326391,insulin_pump_01,insulin_pump,340.6,121.75,8,330.69,unknown,patched,312,False
2025-09-02T11:05:23.325543,blood_pressure_monitor_01,blood_pressure_monitor,207.37,4623.34,4,362.45,unknown,patched,157,False
2025-09-02T11:05:26.328790,pacemaker_01,pacemaker,155.87,6558.36,14,284.32,unknown,unpatched,107,False
2025-09-02T11:05:26.333653,glucose_monitor_01,glucose_monitor,233.85,8954.58,0,43.64,unknown,patched,18,False
2025-09-02T11:05:26.331499,heart_rate_sensor_02,heart_rate_sensor,228.97,3679.23,0,1023.01,unknown,patched,46,False
2025-09-02T11:05:26.334552,insulin_pump_01,insulin_pump,373.43,8185.83,3,640.02,unknown,patched,321,False
2025-09-02T11:05:26.335225,blood_pressure_monitor_01,blood_pressure_monitor,380.87,7740.1,17,82.91,unknown,patched,132,False
2025-09-02T11:05:29.327371,pacemaker_01,pacemaker,350.74,6887.42,16,627.42,unknown,patched,122,False
2025-09-02T11:05:29.331454,glucose_monitor_01,glucose_monitor,164.3,6121.54,19,382.87,unknown,unpatched,21,False
2025-09-02T11:05:29.333363,insulin_pump_01,insulin_pump,430.99,6345.85,6,429.11,unknown,patched,262,False
2025-09-02T11:05:29.332666,heart_rate_sensor_02,heart_rate_sensor,301.12,9650.03,10,877.97,unknown,patched,205,False
2025-09-02T11:05:29.330439,blood_pressure_monitor_01,blood_pressure_monitor,465.42,1597.53,17,278.56,unknown,patched,220,False
2025-09-02T11:05:32.324389,pacemaker_01,pacemaker,284.04,4891.82,9,235.55,unknown,patched,128,False
2025-09-02T11:05:32.327609,blood_pressure_monitor_01,blood_pressure_monitor,147.6,5483.21,12,372.28,unknown,patched,153,False
2025-09-02T11:05:32.329768,heart_rate_sensor_02,heart_rate_sensor,31.92,1970.41,6,490.96,unknown,patched,212,False
2025-09-02T11:05:32.328759,insulin_pump_01,insulin_pump,380.82,9666.51,14,342.67,unknown,unpatched,153,False
2025-09-02T11:05:32.331898,glucose_monitor_01,glucose_monitor,98.43,5693.57,15,350.9,unknown,patched,161,False
2025-09-02T11:05:35.333819,pacemaker_01,pacemaker,465.07,5443.92,8,554.03,unknown,patched,56,False
2025-09-02T11:05:35.338060,blood_pressure_monitor_01,blood_pressure_monitor,454.3,5021.47,0,423.07,unknown,patched,341,False
2025-09-02T11:05:35.338686,insulin_pump_01,insulin_pump,269.13,4954.76,3,954.38,unknown,patched,74,False
2025-09-02T11:05:35.337173,heart_rate_sensor_02,heart_rate_sensor,439.57,9367.0,11,982.1,unknown,patched,254,False
2025-09-02T11:05:35.340610,glucose_monitor_01,glucose_monitor,56.79,6759.68,11,645.59,unknown,patched,272,False
2025-09-02T11:05:38.324178,blood_pressure_monitor_01,blood_pressure_monitor,485.45,7221.24,14,567.12,unknown,unpatched,356,False
2025-09-02T11:05:38.321189,pacemaker_01,pacemaker,439.28,1529.76,1,296.85,unknown,unpatched,314,False
2025-09-02T11:05:38.325531,insulin_pump_01,insulin_pump,352.48,6458.61,17,820.25,unknown,patched,305,False
2025-09-02T11:05:38.327790,heart_rate_sensor_02,heart_rate_sensor,6.62,8185.51,17,826.31,unknown,patched,115,False
2025-09-02T11:05:38.326798,glucose_monitor_01,glucose_monitor,406.83,8570.81,0,892.53,unknown,patched,188,False
2025-09-02T11:05:41.333105,pacemaker_01,pacemaker,236.32,3206.41,14,816.65,unknown,unpatched,153,False
2025-09-02T11:05:41.342275,blood_pressure_monitor_01,blood_pressure_monitor,111.15,5915.72,12,955.24,unknown,unpatched,89,False
2025-09-02T11:05:41.338888,insulin_pump_01,insulin_pump,110.99,1307.36,3,889.19,unknown,patched,151,False
